id,disease_name,state,case_count,month,year,severity
476,"Chikungunya","Uttar Pradesh",1572,5,2022,"Medium"
477,"Chikungunya","West Bengal",1765,5,2022,"Medium"
478,"Chikungunya","Kerala",4978,5,2022,"High"
479,"Chikungunya","Gujarat",3593,5,2022,"High"
480,"Chikungunya","Madhya Pradesh",1604,5,2022,"Medium"
481,"Hepatitis A","Delhi",1913,5,2022,"Medium"
482,"Hepatitis A","Maharashtra",4854,5,2022,"High"
483,"Hepatitis A","Karnataka",4141,5,2022,"High"
484,"Hepatitis A","Tamil Nadu",4040,5,2022,"High"
485,"Hepatitis A","Rajasthan",4887,5,2022,"High"
486,"Hepatitis A","Uttar Pradesh",1410,5,2022,"Medium"
487,"Hepatitis A","West Bengal",3377,5,2022,"High"
488,"Hepatitis A","Kerala",3932,5,2022,"High"
489,"Hepatitis A","Gujarat",2641,5,2022,"Medium"
490,"Hepatitis A","Madhya Pradesh",1614,5,2022,"Medium"
491,"Japanese Encephalitis","Delhi",1045,5,2022,"Medium"
492,"Japanese Encephalitis","Maharashtra",304,5,2022,"Low"
493,"Japanese Encephalitis","Karnataka",3167,5,2022,"High"
494,"Japanese Encephalitis","Tamil Nadu",842,5,2022,"Low"
495,"Japanese Encephalitis","Rajasthan",1057,5,2022,"Medium"
496,"Japanese Encephalitis","Uttar Pradesh",2444,5,2022,"Medium"
497,"Japanese Encephalitis","West Bengal",1601,5,2022,"Medium"
498,"Japanese Encephalitis","Kerala",4654,5,2022,"High"
499,"Japanese Encephalitis","Gujarat",2927,5,2022,"Medium"
500,"Japanese Encephalitis","Madhya Pradesh",4860,5,2022,"High"
501,"Dengue","Delhi",143,6,2022,"Low"
502,"Dengue","Maharashtra",1586,6,2022,"Medium"
503,"Dengue","Karnataka",2051,6,2022,"Medium"
504,"Dengue","Tamil Nadu",4004,6,2022,"High"
505,"Dengue","Rajasthan",945,6,2022,"Low"
506,"Dengue","Uttar Pradesh",2078,6,2022,"Medium"
507,"Dengue","West Bengal",597,6,2022,"Low"
508,"Dengue","Kerala",236,6,2022,"Low"
509,"Dengue","Gujarat",4485,6,2022,"High"
510,"Dengue","Madhya Pradesh",2714,6,2022,"Medium"
511,"Malaria","Delhi",3099,6,2022,"High"
512,"Malaria","Maharashtra",1664,6,2022,"Medium"
513,"Malaria","Karnataka",2665,6,2022,"Medium"
514,"Malaria","Tamil Nadu",4558,6,2022,"High"
515,"Malaria","Rajasthan",3597,6,2022,"High"
516,"Malaria","Uttar Pradesh",3152,6,2022,"High"
517,"Malaria","West Bengal",1709,6,2022,"Medium"
518,"Malaria","Kerala",3194,6,2022,"High"
519,"Malaria","Gujarat",1233,6,2022,"Medium"
520,"Malaria","Madhya Pradesh",4676,6,2022,"High"
521,"Influenza","Delhi",1585,6,2022,"Medium"
522,"Influenza","Maharashtra",94,6,2022,"Low"
523,"Influenza","Karnataka",3821,6,2022,"High"
524,"Influenza","Tamil Nadu",1696,6,2022,"Medium"
525,"Influenza","Rajasthan",71,6,2022,"Low"
526,"Influenza","Uttar Pradesh",3210,6,2022,"High"
527,"Influenza","West Bengal",3083,6,2022,"High"
528,"Influenza","Kerala",816,6,2022,"Low"
529,"Influenza","Gujarat",363,6,2022,"Low"
530,"Influenza","Madhya Pradesh",4118,6,2022,"High"
531,"COVID-19","Delhi",4549,6,2022,"High"
532,"COVID-19","Maharashtra",2184,6,2022,"Medium"
533,"COVID-19","Karnataka",3351,6,2022,"High"
534,"COVID-19","Tamil Nadu",546,6,2022,"Low"
535,"COVID-19","Rajasthan",1505,6,2022,"Medium"
536,"COVID-19","Uttar Pradesh",2184,6,2022,"Medium"
537,"COVID-19","West Bengal",2795,6,2022,"Medium"
538,"COVID-19","Kerala",4262,6,2022,"High"
539,"COVID-19","Gujarat",1311,6,2022,"Medium"
540,"COVID-19","Madhya Pradesh",2860,6,2022,"Medium"
541,"Typhoid","Delhi",2399,6,2022,"Medium"
542,"Typhoid","Maharashtra",1298,6,2022,"Medium"
543,"Typhoid","Karnataka",481,6,2022,"Low"
544,"Typhoid","Tamil Nadu",4000,6,2022,"High"
545,"Typhoid","Rajasthan",1817,6,2022,"Medium"
546,"Typhoid","Uttar Pradesh",3686,6,2022,"High"
547,"Typhoid","West Bengal",1133,6,2022,"Medium"
548,"Typhoid","Kerala",340,6,2022,"Low"
549,"Typhoid","Gujarat",4687,6,2022,"High"
550,"Typhoid","Madhya Pradesh",538,6,2022,"Low"
551,"Cholera","Delhi",2121,6,2022,"Medium"
552,"Cholera","Maharashtra",2480,6,2022,"Medium"
553,"Cholera","Karnataka",1609,6,2022,"Medium"
554,"Cholera","Tamil Nadu",4550,6,2022,"High"
555,"Cholera","Rajasthan",4381,6,2022,"High"
556,"Cholera","Uttar Pradesh",1708,6,2022,"Medium"
557,"Cholera","West Bengal",4231,6,2022,"High"
558,"Cholera","Kerala",4002,6,2022,"High"
559,"Cholera","Gujarat",3603,6,2022,"High"
560,"Cholera","Madhya Pradesh",1932,6,2022,"Medium"
561,"Tuberculosis","Delhi",2939,6,2022,"Medium"
562,"Tuberculosis","Maharashtra",4254,6,2022,"High"
563,"Tuberculosis","Karnataka",3797,6,2022,"High"
564,"Tuberculosis","Tamil Nadu",2772,6,2022,"Medium"
565,"Tuberculosis","Rajasthan",87,6,2022,"Low"
566,"Tuberculosis","Uttar Pradesh",946,6,2022,"Low"
567,"Tuberculosis","West Bengal",3147,6,2022,"High"
568,"Tuberculosis","Kerala",152,6,2022,"Low"
569,"Tuberculosis","Gujarat",1273,6,2022,"Medium"
570,"Tuberculosis","Madhya Pradesh",774,6,2022,"Low"
571,"Chikungunya","Delhi",1949,6,2022,"Medium"
572,"Chikungunya","Maharashtra",48,6,2022,"Low"
573,"Chikungunya","Karnataka",1325,6,2022,"Medium"
574,"Chikungunya","Tamil Nadu",1386,6,2022,"Medium"
575,"Chikungunya","Rajasthan",4987,6,2022,"High"
576,"Chikungunya","Uttar Pradesh",1204,6,2022,"Medium"
577,"Chikungunya","West Bengal",971,6,2022,"Low"
578,"Chikungunya","Kerala",2110,6,2022,"Medium"
579,"Chikungunya","Gujarat",2301,6,2022,"Medium"
580,"Chikungunya","Madhya Pradesh",2188,6,2022,"Medium"
581,"Hepatitis A","Delhi",4437,6,2022,"High"
582,"Hepatitis A","Maharashtra",3618,6,2022,"High"
583,"Hepatitis A","Karnataka",465,6,2022,"Low"
584,"Hepatitis A","Tamil Nadu",1576,6,2022,"Medium"
585,"Hepatitis A","Rajasthan",2099,6,2022,"Medium"
586,"Hepatitis A","Uttar Pradesh",942,6,2022,"Low"
587,"Hepatitis A","West Bengal",1861,6,2022,"Medium"
588,"Hepatitis A","Kerala",956,6,2022,"Low"
589,"Hepatitis A","Gujarat",3693,6,2022,"High"
590,"Hepatitis A","Madhya Pradesh",1650,6,2022,"Medium"
591,"Japanese Encephalitis","Delhi",3003,6,2022,"High"
592,"Japanese Encephalitis","Maharashtra",2052,6,2022,"Medium"
593,"Japanese Encephalitis","Karnataka",3619,6,2022,"High"
594,"Japanese Encephalitis","Tamil Nadu",1086,6,2022,"Medium"
595,"Japanese Encephalitis","Rajasthan",3847,6,2022,"High"
596,"Japanese Encephalitis","Uttar Pradesh",4196,6,2022,"High"
597,"Japanese Encephalitis","West Bengal",3149,6,2022,"High"
598,"Japanese Encephalitis","Kerala",570,6,2022,"Low"
599,"Japanese Encephalitis","Gujarat",4785,6,2022,"High"
600,"Japanese Encephalitis","Madhya Pradesh",364,6,2022,"Low"
601,"Dengue","Delhi",2995,7,2022,"Medium"
602,"Dengue","Maharashtra",2302,7,2022,"Medium"
603,"Dengue","Karnataka",255,7,2022,"Low"
604,"Dengue","Tamil Nadu",1460,7,2022,"Medium"
605,"Dengue","Rajasthan",2287,7,2022,"Medium"
606,"Dengue","Uttar Pradesh",306,7,2022,"Low"
607,"Dengue","West Bengal",3505,7,2022,"High"
608,"Dengue","Kerala",684,7,2022,"Low"
609,"Dengue","Gujarat",4339,7,2022,"High"
610,"Dengue","Madhya Pradesh",3198,7,2022,"High"
611,"Malaria","Delhi",2461,7,2022,"Medium"
612,"Malaria","Maharashtra",3916,7,2022,"High"
613,"Malaria","Karnataka",3493,7,2022,"High"
614,"Malaria","Tamil Nadu",1338,7,2022,"Medium"
615,"Malaria","Rajasthan",3137,7,2022,"High"
616,"Malaria","Uttar Pradesh",2532,7,2022,"Medium"
617,"Malaria","West Bengal",3721,7,2022,"High"
618,"Malaria","Kerala",902,7,2022,"Low"
619,"Malaria","Gujarat",1557,7,2022,"Medium"
620,"Malaria","Madhya Pradesh",4220,7,2022,"High"
621,"Influenza","Delhi",1853,7,2022,"Medium"
622,"Influenza","Maharashtra",930,7,2022,"Low"
623,"Influenza","Karnataka",3075,7,2022,"High"
624,"Influenza","Tamil Nadu",88,7,2022,"Low"
625,"Influenza","Rajasthan",4489,7,2022,"High"
626,"Influenza","Uttar Pradesh",4942,7,2022,"High"
627,"Influenza","West Bengal",2607,7,2022,"Medium"
628,"Influenza","Kerala",2672,7,2022,"Medium"
629,"Influenza","Gujarat",21,7,2022,"Low"
630,"Influenza","Madhya Pradesh",674,7,2022,"Low"
631,"COVID-19","Delhi",3809,7,2022,"High"
632,"COVID-19","Maharashtra",292,7,2022,"Low"
633,"COVID-19","Karnataka",3705,7,2022,"High"
634,"COVID-19","Tamil Nadu",2046,7,2022,"Medium"
635,"COVID-19","Rajasthan",4653,7,2022,"High"
636,"COVID-19","Uttar Pradesh",92,7,2022,"Low"
637,"COVID-19","West Bengal",279,7,2022,"Low"
638,"COVID-19","Kerala",3154,7,2022,"High"
639,"COVID-19","Gujarat",1987,7,2022,"Medium"
640,"COVID-19","Madhya Pradesh",4840,7,2022,"High"
641,"Typhoid","Delhi",2785,7,2022,"Medium"
642,"Typhoid","Maharashtra",2566,7,2022,"Medium"
643,"Typhoid","Karnataka",2423,7,2022,"Medium"
644,"Typhoid","Tamil Nadu",4576,7,2022,"High"
645,"Typhoid","Rajasthan",4493,7,2022,"High"
646,"Typhoid","Uttar Pradesh",1218,7,2022,"Medium"
647,"Typhoid","West Bengal",937,7,2022,"Low"
648,"Typhoid","Kerala",1664,7,2022,"Medium"
649,"Typhoid","Gujarat",1299,7,2022,"Medium"
650,"Typhoid","Madhya Pradesh",4606,7,2022,"High"
651,"Cholera","Delhi",4687,7,2022,"High"
652,"Cholera","Maharashtra",600,7,2022,"Low"
653,"Cholera","Karnataka",2333,7,2022,"Medium"
654,"Cholera","Tamil Nadu",1394,7,2022,"Medium"
655,"Cholera","Rajasthan",2393,7,2022,"Medium"
656,"Cholera","Uttar Pradesh",2996,7,2022,"Medium"
657,"Cholera","West Bengal",2969,7,2022,"Medium"
658,"Cholera","Kerala",166,7,2022,"Low"
659,"Cholera","Gujarat",735,7,2022,"Low"
660,"Cholera","Madhya Pradesh",1840,7,2022,"Medium"
661,"Tuberculosis","Delhi",2839,7,2022,"Medium"
662,"Tuberculosis","Maharashtra",2466,7,2022,"Medium"
663,"Tuberculosis","Karnataka",4145,7,2022,"High"
664,"Tuberculosis","Tamil Nadu",4028,7,2022,"High"
665,"Tuberculosis","Rajasthan",2971,7,2022,"Medium"
666,"Tuberculosis","Uttar Pradesh",1606,7,2022,"Medium"
667,"Tuberculosis","West Bengal",1493,7,2022,"Medium"
668,"Tuberculosis","Kerala",2024,7,2022,"Medium"
669,"Tuberculosis","Gujarat",2791,7,2022,"Medium"
670,"Tuberculosis","Madhya Pradesh",450,7,2022,"Low"
671,"Chikungunya","Delhi",625,7,2022,"Low"
672,"Chikungunya","Maharashtra",172,7,2022,"Low"
673,"Chikungunya","Karnataka",1185,7,2022,"Medium"
674,"Chikungunya","Tamil Nadu",3462,7,2022,"High"
675,"Chikungunya","Rajasthan",3093,7,2022,"High"
676,"Chikungunya","Uttar Pradesh",2208,7,2022,"Medium"
677,"Chikungunya","West Bengal",3071,7,2022,"High"
678,"Chikungunya","Kerala",1634,7,2022,"Medium"
679,"Chikungunya","Gujarat",203,7,2022,"Low"
680,"Chikungunya","Madhya Pradesh",2960,7,2022,"Medium"
681,"Hepatitis A","Delhi",2513,7,2022,"Medium"
682,"Hepatitis A","Maharashtra",1318,7,2022,"Medium"
683,"Hepatitis A","Karnataka",1213,7,2022,"Medium"
684,"Hepatitis A","Tamil Nadu",1540,7,2022,"Medium"
685,"Hepatitis A","Rajasthan",1069,7,2022,"Medium"
686,"Hepatitis A","Uttar Pradesh",3298,7,2022,"High"
687,"Hepatitis A","West Bengal",3963,7,2022,"High"
688,"Hepatitis A","Kerala",1540,7,2022,"Medium"
689,"Hepatitis A","Gujarat",4507,7,2022,"High"
690,"Hepatitis A","Madhya Pradesh",4758,7,2022,"High"
691,"Japanese Encephalitis","Delhi",2063,7,2022,"Medium"
692,"Japanese Encephalitis","Maharashtra",1060,7,2022,"Medium"
693,"Japanese Encephalitis","Karnataka",669,7,2022,"Low"
694,"Japanese Encephalitis","Tamil Nadu",2010,7,2022,"Medium"
695,"Japanese Encephalitis","Rajasthan",1987,7,2022,"Medium"
696,"Japanese Encephalitis","Uttar Pradesh",1652,7,2022,"Medium"
697,"Japanese Encephalitis","West Bengal",2673,7,2022,"Medium"
698,"Japanese Encephalitis","Kerala",934,7,2022,"Low"
699,"Japanese Encephalitis","Gujarat",1807,7,2022,"Medium"
700,"Japanese Encephalitis","Madhya Pradesh",4364,7,2022,"High"
701,"Dengue","Delhi",1245,8,2022,"Medium"
702,"Dengue","Maharashtra",1618,8,2022,"Medium"
703,"Dengue","Karnataka",2523,8,2022,"Medium"
704,"Dengue","Tamil Nadu",1308,8,2022,"Medium"
705,"Dengue","Rajasthan",3753,8,2022,"High"
706,"Dengue","Uttar Pradesh",1782,8,2022,"Medium"
707,"Dengue","West Bengal",2359,8,2022,"Medium"
708,"Dengue","Kerala",2772,8,2022,"Medium"
709,"Dengue","Gujarat",4423,8,2022,"High"
710,"Dengue","Madhya Pradesh",3282,8,2022,"High"
711,"Malaria","Delhi",3067,8,2022,"High"
712,"Malaria","Maharashtra",1008,8,2022,"Medium"
713,"Malaria","Karnataka",3411,8,2022,"High"
714,"Malaria","Tamil Nadu",1174,8,2022,"Medium"
715,"Malaria","Rajasthan",3527,8,2022,"High"
716,"Malaria","Uttar Pradesh",3036,8,2022,"High"
717,"Malaria","West Bengal",1743,8,2022,"Medium"
718,"Malaria","Kerala",4746,8,2022,"High"
719,"Malaria","Gujarat",4515,8,2022,"High"
720,"Malaria","Madhya Pradesh",4804,8,2022,"High"
721,"Influenza","Delhi",4883,8,2022,"High"
722,"Influenza","Maharashtra",3998,8,2022,"High"
723,"Influenza","Karnataka",2517,8,2022,"Medium"
724,"Influenza","Tamil Nadu",432,8,2022,"Low"
725,"Influenza","Rajasthan",2455,8,2022,"Medium"
726,"Influenza","Uttar Pradesh",330,8,2022,"Low"
727,"Influenza","West Bengal",2971,8,2022,"Medium"
728,"Influenza","Kerala",2960,8,2022,"Medium"
729,"Influenza","Gujarat",1907,8,2022,"Medium"
730,"Influenza","Madhya Pradesh",2918,8,2022,"Medium"
731,"COVID-19","Delhi",4309,8,2022,"High"
732,"COVID-19","Maharashtra",860,8,2022,"Low"
733,"COVID-19","Karnataka",4413,8,2022,"High"
734,"COVID-19","Tamil Nadu",2378,8,2022,"Medium"
735,"COVID-19","Rajasthan",2033,8,2022,"Medium"
736,"COVID-19","Uttar Pradesh",1432,8,2022,"Medium"
737,"COVID-19","West Bengal",2315,8,2022,"Medium"
738,"COVID-19","Kerala",926,8,2022,"Low"
739,"COVID-19","Gujarat",2903,8,2022,"Medium"
740,"COVID-19","Madhya Pradesh",3604,8,2022,"High"
741,"Typhoid","Delhi",2693,8,2022,"Medium"
742,"Typhoid","Maharashtra",738,8,2022,"Low"
743,"Typhoid","Karnataka",347,8,2022,"Low"
744,"Typhoid","Tamil Nadu",2440,8,2022,"Medium"
745,"Typhoid","Rajasthan",4697,8,2022,"High"
746,"Typhoid","Uttar Pradesh",670,8,2022,"Low"
747,"Typhoid","West Bengal",4221,8,2022,"High"
748,"Typhoid","Kerala",1132,8,2022,"Medium"
749,"Typhoid","Gujarat",4933,8,2022,"High"
750,"Typhoid","Madhya Pradesh",1490,8,2022,"Medium"
751,"Cholera","Delhi",619,8,2022,"Low"
752,"Cholera","Maharashtra",4492,8,2022,"High"
753,"Cholera","Karnataka",411,8,2022,"Low"
754,"Cholera","Tamil Nadu",3798,8,2022,"High"
755,"Cholera","Rajasthan",47,8,2022,"Low"
756,"Cholera","Uttar Pradesh",56,8,2022,"Low"
757,"Cholera","West Bengal",255,8,2022,"Low"
758,"Cholera","Kerala",4794,8,2022,"High"
759,"Cholera","Gujarat",4809,8,2022,"High"
760,"Cholera","Madhya Pradesh",4444,8,2022,"High"
761,"Tuberculosis","Delhi",3081,8,2022,"High"
762,"Tuberculosis","Maharashtra",246,8,2022,"Low"
763,"Tuberculosis","Karnataka",1471,8,2022,"Medium"
764,"Tuberculosis","Tamil Nadu",3916,8,2022,"High"
765,"Tuberculosis","Rajasthan",3229,8,2022,"High"
766,"Tuberculosis","Uttar Pradesh",2954,8,2022,"Medium"
767,"Tuberculosis","West Bengal",1825,8,2022,"Medium"
768,"Tuberculosis","Kerala",3660,8,2022,"High"
769,"Tuberculosis","Gujarat",2715,8,2022,"Medium"
770,"Tuberculosis","Madhya Pradesh",3078,8,2022,"High"
771,"Chikungunya","Delhi",2493,8,2022,"Medium"
772,"Chikungunya","Maharashtra",1596,8,2022,"Medium"
773,"Chikungunya","Karnataka",1125,8,2022,"Medium"
774,"Chikungunya","Tamil Nadu",58,8,2022,"Low"
775,"Chikungunya","Rajasthan",1937,8,2022,"Medium"
776,"Chikungunya","Uttar Pradesh",2776,8,2022,"Medium"
777,"Chikungunya","West Bengal",4681,8,2022,"High"
778,"Chikungunya","Kerala",1238,8,2022,"Medium"
779,"Chikungunya","Gujarat",599,8,2022,"Low"
780,"Chikungunya","Madhya Pradesh",4904,8,2022,"High"
781,"Hepatitis A","Delhi",615,8,2022,"Low"
782,"Hepatitis A","Maharashtra",1234,8,2022,"Medium"
783,"Hepatitis A","Karnataka",219,8,2022,"Low"
784,"Hepatitis A","Tamil Nadu",4364,8,2022,"High"
785,"Hepatitis A","Rajasthan",1275,8,2022,"Medium"
786,"Hepatitis A","Uttar Pradesh",678,8,2022,"Low"
787,"Hepatitis A","West Bengal",1733,8,2022,"Medium"
788,"Hepatitis A","Kerala",2212,8,2022,"Medium"
789,"Hepatitis A","Gujarat",1685,8,2022,"Medium"
790,"Hepatitis A","Madhya Pradesh",1162,8,2022,"Medium"
791,"Japanese Encephalitis","Delhi",2643,8,2022,"Medium"
792,"Japanese Encephalitis","Maharashtra",504,8,2022,"Low"
793,"Japanese Encephalitis","Karnataka",811,8,2022,"Low"
794,"Japanese Encephalitis","Tamil Nadu",2182,8,2022,"Medium"
795,"Japanese Encephalitis","Rajasthan",2749,8,2022,"Medium"
796,"Japanese Encephalitis","Uttar Pradesh",288,8,2022,"Low"
797,"Japanese Encephalitis","West Bengal",765,8,2022,"Low"
798,"Japanese Encephalitis","Kerala",1474,8,2022,"Medium"
799,"Japanese Encephalitis","Gujarat",2041,8,2022,"Medium"
800,"Japanese Encephalitis","Madhya Pradesh",1272,8,2022,"Medium"
801,"Dengue","Delhi",3451,9,2022,"High"
802,"Dengue","Maharashtra",4270,9,2022,"High"
803,"Dengue","Karnataka",4575,9,2022,"High"
804,"Dengue","Tamil Nadu",864,9,2022,"Low"
805,"Dengue","Rajasthan",1301,9,2022,"Medium"
806,"Dengue","Uttar Pradesh",850,9,2022,"Low"
807,"Dengue","West Bengal",2449,9,2022,"Medium"
808,"Dengue","Kerala",484,9,2022,"Low"
809,"Dengue","Gujarat",2457,9,2022,"Medium"
810,"Dengue","Madhya Pradesh",1070,9,2022,"Medium"
811,"Malaria","Delhi",4447,9,2022,"High"
812,"Malaria","Maharashtra",3680,9,2022,"High"
813,"Malaria","Karnataka",3117,9,2022,"High"
814,"Malaria","Tamil Nadu",4994,9,2022,"High"
815,"Malaria","Rajasthan",1745,9,2022,"Medium"
816,"Malaria","Uttar Pradesh",4376,9,2022,"High"
817,"Malaria","West Bengal",1705,9,2022,"Medium"
818,"Malaria","Kerala",3174,9,2022,"High"
819,"Malaria","Gujarat",2533,9,2022,"Medium"
820,"Malaria","Madhya Pradesh",2476,9,2022,"Medium"
821,"Influenza","Delhi",3943,9,2022,"High"
822,"Influenza","Maharashtra",2954,9,2022,"Medium"
823,"Influenza","Karnataka",2041,9,2022,"Medium"
824,"Influenza","Tamil Nadu",3284,9,2022,"High"
825,"Influenza","Rajasthan",2011,9,2022,"Medium"
826,"Influenza","Uttar Pradesh",966,9,2022,"Low"
827,"Influenza","West Bengal",3911,9,2022,"High"
828,"Influenza","Kerala",3856,9,2022,"High"
829,"Influenza","Gujarat",1261,9,2022,"Medium"
830,"Influenza","Madhya Pradesh",3458,9,2022,"High"
831,"COVID-19","Delhi",3945,9,2022,"High"
832,"COVID-19","Maharashtra",2316,9,2022,"Medium"
833,"COVID-19","Karnataka",1561,9,2022,"Medium"
834,"COVID-19","Tamil Nadu",1646,9,2022,"Medium"
835,"COVID-19","Rajasthan",2991,9,2022,"Medium"
836,"COVID-19","Uttar Pradesh",2912,9,2022,"Medium"
837,"COVID-19","West Bengal",1149,9,2022,"Medium"
838,"COVID-19","Kerala",2346,9,2022,"Medium"
839,"COVID-19","Gujarat",771,9,2022,"Low"
840,"COVID-19","Madhya Pradesh",3720,9,2022,"High"
841,"Typhoid","Delhi",403,9,2022,"Low"
842,"Typhoid","Maharashtra",822,9,2022,"Low"
843,"Typhoid","Karnataka",21,9,2022,"Low"
844,"Typhoid","Tamil Nadu",3628,9,2022,"High"
845,"Typhoid","Rajasthan",2839,9,2022,"Medium"
846,"Typhoid","Uttar Pradesh",2562,9,2022,"Medium"
847,"Typhoid","West Bengal",3651,9,2022,"High"
848,"Typhoid","Kerala",1520,9,2022,"Medium"
849,"Typhoid","Gujarat",4507,9,2022,"High"
850,"Typhoid","Madhya Pradesh",2534,9,2022,"Medium"
851,"Cholera","Delhi",3103,9,2022,"High"
852,"Cholera","Maharashtra",316,9,2022,"Low"
853,"Cholera","Karnataka",4919,9,2022,"High"
854,"Cholera","Tamil Nadu",1866,9,2022,"Medium"
855,"Cholera","Rajasthan",3779,9,2022,"High"
856,"Cholera","Uttar Pradesh",4040,9,2022,"High"
857,"Cholera","West Bengal",2515,9,2022,"Medium"
858,"Cholera","Kerala",94,9,2022,"Low"
859,"Cholera","Gujarat",4143,9,2022,"High"
860,"Cholera","Madhya Pradesh",1072,9,2022,"Medium"
861,"Tuberculosis","Delhi",1783,9,2022,"Medium"
862,"Tuberculosis","Maharashtra",2018,9,2022,"Medium"
863,"Tuberculosis","Karnataka",531,9,2022,"Low"
864,"Tuberculosis","Tamil Nadu",1616,9,2022,"Medium"
865,"Tuberculosis","Rajasthan",1923,9,2022,"Medium"
866,"Tuberculosis","Uttar Pradesh",1894,9,2022,"Medium"
867,"Tuberculosis","West Bengal",3799,9,2022,"High"
868,"Tuberculosis","Kerala",4692,9,2022,"High"
869,"Tuberculosis","Gujarat",1525,9,2022,"Medium"
870,"Tuberculosis","Madhya Pradesh",4474,9,2022,"High"
871,"Chikungunya","Delhi",4713,9,2022,"High"
872,"Chikungunya","Maharashtra",1032,9,2022,"Medium"
873,"Chikungunya","Karnataka",1153,9,2022,"Medium"
874,"Chikungunya","Tamil Nadu",1694,9,2022,"Medium"
875,"Chikungunya","Rajasthan",2935,9,2022,"Medium"
876,"Chikungunya","Uttar Pradesh",1744,9,2022,"Medium"
877,"Chikungunya","West Bengal",1551,9,2022,"Medium"
878,"Chikungunya","Kerala",4482,9,2022,"High"
879,"Chikungunya","Gujarat",2385,9,2022,"Medium"
880,"Chikungunya","Madhya Pradesh",3268,9,2022,"High"
881,"Hepatitis A","Delhi",3017,9,2022,"High"
882,"Hepatitis A","Maharashtra",686,9,2022,"Low"
883,"Hepatitis A","Karnataka",4237,9,2022,"High"
884,"Hepatitis A","Tamil Nadu",1004,9,2022,"Medium"
885,"Hepatitis A","Rajasthan",1549,9,2022,"Medium"
886,"Hepatitis A","Uttar Pradesh",498,9,2022,"Low"
887,"Hepatitis A","West Bengal",971,9,2022,"Low"
888,"Hepatitis A","Kerala",2296,9,2022,"Medium"
889,"Hepatitis A","Gujarat",1009,9,2022,"Medium"
890,"Hepatitis A","Madhya Pradesh",2254,9,2022,"Medium"
891,"Japanese Encephalitis","Delhi",869,9,2022,"Low"
892,"Japanese Encephalitis","Maharashtra",4136,9,2022,"High"
893,"Japanese Encephalitis","Karnataka",3639,9,2022,"High"
894,"Japanese Encephalitis","Tamil Nadu",18,9,2022,"Low"
895,"Japanese Encephalitis","Rajasthan",1411,9,2022,"Medium"
896,"Japanese Encephalitis","Uttar Pradesh",2728,9,2022,"Medium"
897,"Japanese Encephalitis","West Bengal",1387,9,2022,"Medium"
898,"Japanese Encephalitis","Kerala",4430,9,2022,"High"
899,"Japanese Encephalitis","Gujarat",2807,9,2022,"Medium"
900,"Japanese Encephalitis","Madhya Pradesh",48,9,2022,"Low"
901,"Dengue","Delhi",805,10,2022,"Low"
902,"Dengue","Maharashtra",2482,10,2022,"Medium"
903,"Dengue","Karnataka",1355,10,2022,"Medium"
904,"Dengue","Tamil Nadu",3956,10,2022,"High"
905,"Dengue","Rajasthan",1859,10,2022,"Medium"
906,"Dengue","Uttar Pradesh",3174,10,2022,"High"
907,"Dengue","West Bengal",1429,10,2022,"Medium"
908,"Dengue","Kerala",532,10,2022,"Low"
909,"Dengue","Gujarat",3133,10,2022,"High"
910,"Dengue","Madhya Pradesh",1258,10,2022,"Medium"
911,"Malaria","Delhi",2307,10,2022,"Medium"
912,"Malaria","Maharashtra",2272,10,2022,"Medium"
913,"Malaria","Karnataka",4683,10,2022,"High"
914,"Malaria","Tamil Nadu",3478,10,2022,"High"
915,"Malaria","Rajasthan",2847,10,2022,"Medium"
916,"Malaria","Uttar Pradesh",1384,10,2022,"Medium"
917,"Malaria","West Bengal",3437,10,2022,"High"
918,"Malaria","Kerala",402,10,2022,"Low"
919,"Malaria","Gujarat",1577,10,2022,"Medium"
920,"Malaria","Madhya Pradesh",2160,10,2022,"Medium"
921,"Influenza","Delhi",641,10,2022,"Low"
922,"Influenza","Maharashtra",342,10,2022,"Low"
923,"Influenza","Karnataka",4173,10,2022,"High"
924,"Influenza","Tamil Nadu",3184,10,2022,"High"
